ID_RESTAURANTE,NOMBRE_RESTAURANTE,ZONA,NUM_EDIFICIO,CALLE,CODIGO_POSTAL,LATITUD,LONGITUD,COCINA,FECHA,VIOLACION,GRAVEDAD,PUNTAJE,CALIFICACION,ID_EDIFICIO,TIPO_COMPETENCIA
50108855,STOUT NYC,Manhattan,109,WEST   39 STREET,10018,40.75317121588,-73.98604264835,American,2024-07-01,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,1015277,Indirecta (Tráfico)
50108886,FU WING CHINESE FOOD,Manhattan,153,EAST  106 STREET,10029,40.79206070372,-73.94583162906,Chinese,2025-09-03,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,1052026,Indirecta (Tráfico)
50108890,SPIKE'S,Manhattan,218,AVENUE A,10009,40.73000188788,-73.98063899448,American,2024-04-23,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,1077618,Indirecta (Tráfico)
50108900,SHEARMAN CAFE,Manhattan,599,LEXINGTON AVENUE,10022,40.75826817739,-73.97105440859,American,2024-10-22,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,7.0,A,1036467,Indirecta (Tráfico)
50108908,HUB THAI,Manhattan,50,AVENUE A,10009,40.72397229401,-73.98503139846,Thai,2025-02-13,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,1075879,Indirecta (Tráfico)
50108911,LIL CHEF MAMA,Manhattan,27,CLIFF STREET,10038,40.70827308167,-74.00511459598,Thai,2025-04-03,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1001178,Indirecta (Tráfico)
50108954,CHICK CHICK,Manhattan,618,AMSTERDAM AVENUE,10024,40.7901462896,-73.97322536903,Chicken,2025-05-30,Hot TCS food item not held at or above 140 °F.,Critical,25.0,Sin Calificación,1033310,Indirecta (Tráfico)
50108956,EL NUEVO CAPRI RESTAURANT,Manhattan,1340,SAINT NICHOLAS AVENUE,10033,40.84681027135,-73.93554352206,Spanish,2025-02-11,Live roaches in facility's food or non-food area.,Critical,13.0,A,1063231,Indirecta (Tráfico)
50108963,TENGRI TAGH UYGHUR CUSINE,Manhattan,144,WEST   37 STREET,10018,40.7524331154,-73.98817951431,Chinese,2024-04-10,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,2.0,A,1015248,Indirecta (Tráfico)
50108964,EL DIABLITO TAQUERIA,Manhattan,60,EAST    3 STREET,10003,40.72517494548,-73.98894201139,Mexican,2025-02-05,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,1006122,Directa (Rivales)
50108966,TENG DRAGON,Manhattan,2260,1 AVENUE,10035,40.79615589916,-73.93528215172,Chinese,2025-06-26,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,A,1053071,Indirecta (Tráfico)
50108977,CHEF YU,Manhattan,520,8 AVENUE,10018,40.75360548625,-73.99241670865,Chinese,2024-08-29,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,Z,1083624,Indirecta (Tráfico)
50108991,CAFE LUCE,Manhattan,235,EAST   53 STREET,10022,40.75733428928,-73.96851006531,Italian,2025-07-15,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1038554,Indirecta (Tráfico)
50109092,MILK & HOPS,Manhattan,166,9 AVENUE,10011,40.7447154261,-74.00260561777,American,2024-10-09,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,1013243,Indirecta (Tráfico)
50109120,LE PAIN QUOTIDIEN,Manhattan,85,BROAD STREET,10004,40.70420760814,-74.01155943343,American,2025-11-28,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,39.0,Sin Calificación,1066031,Indirecta (Tráfico)
50109132,LE PAVILLON,Manhattan,1,VANDERBILT AVENUE,10017,40.75287634138,-73.97839453421,French,2024-11-20,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,11.0,A,1090825,Indirecta (Tráfico)
50109190,7TH STREET BURGER,Manhattan,91,EAST    7 STREET,10009,40.72683513323,-73.98540236838,Hamburgers,2024-12-18,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,1005814,Indirecta (Tráfico)
50109228,HEX AND COMPANY,Manhattan,2911,BROADWAY,10025,40.80644515436,-73.96504788015,American,2025-12-10,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13.0,A,1057350,Indirecta (Tráfico)
50109268,HIMALAYAN CURRY HOUSE,Manhattan,220,EAST   53 STREET,10022,40.75741395144,-73.96874465019,Asian/Asian Fusion,2025-03-25,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18.0,Sin Calificación,1038543,Indirecta (Tráfico)
50109269,FLORIDITA 3865,Manhattan,3856,10 AVENUE,10034,40.86400946346,-73.91926838408,Latin American,2025-11-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1080036,Directa (Rivales)
50109298,OSTERIA DEL PORTO,Manhattan,212,FRONT STREET,10038,40.70729602826,-74.00259332891,Italian,2025-06-09,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,86.0,Sin Calificación,1001343,Indirecta (Tráfico)
50109386,UPSIDE PIZZA,Manhattan,51,SPRING STREET,10012,40.72204639077,-73.99649335778,Pizza,2024-09-13,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1007535,Indirecta (Tráfico)
50109423,NOIDUE PIZZA,Manhattan,143,WEST   69 STREET,10023,40.77604813213,-73.98153542474,Pizza,2025-08-21,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,1029633,Indirecta (Tráfico)
50109518,TAQUERIA SANTA FE,Manhattan,2248,1 AVENUE,10029,40.79564832774,-73.93565103655,Mexican,2025-09-16,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,12.0,A,1053065,Directa (Rivales)
50109521,BURGERMANIA,Manhattan,274,WEST   40 STREET,10018,40.75554857501,-73.98981766238,Hamburgers,2025-08-14,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,21.0,Sin Calificación,1014512,Indirecta (Tráfico)
50109542,TORAJI,Manhattan,217,EAST   43 STREET,10017,40.75119000006,-73.97336019188,Japanese,2024-10-10,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,1089960,Indirecta (Tráfico)
50109551,MAMOUN'S FALAFEL,Manhattan,508,COLUMBUS AVENUE,10024,40.78546092973,-73.97293114973,Middle Eastern,2024-11-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1032130,Indirecta (Tráfico)
50109601,INSOMNIA COOKIES,Manhattan,125,CHURCH STREET,10007,40.71395728419,-74.00868617876,American,2024-09-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1001453,Indirecta (Tráfico)
50109619,EL COCO,Manhattan,202,8 AVENUE,10011,40.74360382658,-73.99969685841,Mexican,2025-01-08,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1014013,Directa (Rivales)
50109637,FIVE IRON GOLF,Manhattan,22,STONE STREET,10004,40.70400994772,-74.01192006671,American,2025-01-16,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1000025,Indirecta (Tráfico)
50109670,CHIPOTLE MEXICAN GRILL #3477,Manhattan,4240,BROADWAY,10033,40.84962404199,-73.93629262247,Mexican,2025-05-12,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1063921,Directa (Rivales)
50109701,BLUE MAIZ,Manhattan,606,8 AVENUE,10018,40.75555690795,-73.99099796058,Mexican,2024-10-17,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,9.0,A,1014494,Directa (Rivales)
50109708,MADAM MIKETTE'S,Manhattan,987,2 AVENUE,10022,40.75632392899,-73.96747461242,American,2025-03-11,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,1038530,Indirecta (Tráfico)
50109770,BURGER MAN,Manhattan,740,7 AVENUE,10019,40.76036219156,-73.98380670664,American,2025-10-23,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,1024778,Indirecta (Tráfico)
50109778,L'ANGOLO DELLA VILLETTA,Manhattan,944,1 AVENUE,10022,40.75502502028,-73.96529875084,Italian,2024-03-14,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1081200,Indirecta (Tráfico)
50109816,ETC VENUES,Manhattan,153,EAST   53 STREET,10022,40.75814176021,-73.97043360921,American,2024-07-09,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,8.0,A,1036474,Indirecta (Tráfico)
50109836,HOME KITCHEN,Manhattan,155,EAST   84 STREET,10028,40.77796526829,-73.95602891978,American,2025-08-07,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,10.0,A,1047700,Indirecta (Tráfico)
50109894,SUSHI LIN,Manhattan,151,RIVINGTON STREET,10002,40.71924039378,-73.98564574101,Japanese,2024-10-22,"Shellfish not from approved source, not or improperly tagged/labeled; tags not retained for 90 days.",Critical,12.0,A,1004172,Indirecta (Tráfico)
50109916,OSTERIA CARLINA,Manhattan,455,HUDSON STREET,10014,40.73127415266,-74.00669674147,Italian,2023-05-16,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10.0,A,1010413,Indirecta (Tráfico)
50109923,23 GRAND/JUMPIN JACK'S,Manhattan,23,GRAND STREET,10013,40.72287251676,-74.00484875081,American,2025-12-01,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,42.0,Sin Calificación,1088492,Indirecta (Tráfico)
50109947,ROSEMARY'S,Manhattan,350,1 AVENUE,10010,40.73512344784,-73.97964880791,Italian,2025-09-25,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,1083679,Indirecta (Tráfico)
50109983,SKIRT STEAK,Manhattan,835,AVENUE OF THE AMERICAS,10001,40.74679829192,-73.98997419203,Steakhouse,2025-08-05,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1015146,Indirecta (Tráfico)
50110022,GLASS CEILING EVENTS,Manhattan,1204,BROADWAY,10001,40.74625743937,-73.98853790258,American,2025-04-29,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,1015758,Indirecta (Tráfico)
50110049,JUNOON,Manhattan,19,WEST   24 STREET,10010,40.74262626387,-73.99009391185,Indian,2025-01-15,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,25.0,Sin Calificación,1015598,Indirecta (Tráfico)
50110075,SABOR ARGENTINO,Manhattan,57,7 AVENUE SOUTH,10014,40.7315240526,-74.00398342156,Latin American,2025-11-13,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,1009946,Directa (Rivales)
